timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567788616499,4885,HTTP Request,200,OK,Thread Group 1-828,text,true,,1033,126,459,459,http://valentarmo-st0263p1.tk/,4885,0,2639
1567788616502,4898,HTTP Request,200,OK,Thread Group 1-543,text,true,,1033,126,458,458,http://valentarmo-st0263p1.tk/,4898,0,2645
1567788616501,4904,HTTP Request,200,OK,Thread Group 1-569,text,true,,1033,126,457,457,http://valentarmo-st0263p1.tk/,4904,0,2647
1567788616500,4906,HTTP Request,200,OK,Thread Group 1-567,text,true,,1033,126,457,457,http://valentarmo-st0263p1.tk/,4906,0,2647
1567788616493,4913,HTTP Request,200,OK,Thread Group 1-560,text,true,,1033,126,456,456,http://valentarmo-st0263p1.tk/,4913,0,2612
1567788616503,4903,HTTP Request,200,OK,Thread Group 1-831,text,true,,1033,126,455,455,http://valentarmo-st0263p1.tk/,4903,0,2656
1567788616503,4904,HTTP Request,200,OK,Thread Group 1-570,text,true,,1033,126,454,454,http://valentarmo-st0263p1.tk/,4904,0,2678
1567788616494,4914,HTTP Request,200,OK,Thread Group 1-566,text,true,,1033,126,454,454,http://valentarmo-st0263p1.tk/,4914,0,2652
1567788616489,4921,HTTP Request,200,OK,Thread Group 1-824,text,true,,1033,126,451,451,http://valentarmo-st0263p1.tk/,4921,0,2616
1567788616495,4915,HTTP Request,200,OK,Thread Group 1-827,text,true,,1033,126,451,451,http://valentarmo-st0263p1.tk/,4915,0,2654
1567788616488,4923,HTTP Request,200,OK,Thread Group 1-546,text,true,,1033,126,449,449,http://valentarmo-st0263p1.tk/,4923,0,2616
1567788616515,4896,HTTP Request,200,OK,Thread Group 1-574,text,true,,1033,126,449,449,http://valentarmo-st0263p1.tk/,4896,0,2671
1567788616513,4899,HTTP Request,200,OK,Thread Group 1-834,text,true,,1033,126,447,447,http://valentarmo-st0263p1.tk/,4899,0,2674
1567788616502,4911,HTTP Request,200,OK,Thread Group 1-830,text,true,,1033,126,446,446,http://valentarmo-st0263p1.tk/,4911,0,2677
1567788616496,4917,HTTP Request,200,OK,Thread Group 1-568,text,true,,1033,126,446,446,http://valentarmo-st0263p1.tk/,4917,0,2658
1567788616511,4903,HTTP Request,200,OK,Thread Group 1-571,text,true,,1033,126,444,444,http://valentarmo-st0263p1.tk/,4903,0,2692
1567788616508,4906,HTTP Request,200,OK,Thread Group 1-575,text,true,,1033,126,444,444,http://valentarmo-st0263p1.tk/,4906,0,2696
1567788616501,4913,HTTP Request,200,OK,Thread Group 1-763,text,true,,1033,126,444,444,http://valentarmo-st0263p1.tk/,4913,0,2679
1567788616506,4909,HTTP Request,200,OK,Thread Group 1-832,text,true,,1033,126,442,442,http://valentarmo-st0263p1.tk/,4909,0,2697
1567788616525,4890,HTTP Request,200,OK,Thread Group 1-576,text,true,,1033,126,441,441,http://valentarmo-st0263p1.tk/,4890,0,2726
1567788616531,4885,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-577,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2441,0,439,439,http://valentarmo-st0263p1.tk/,0,0,2822
1567788616505,4958,HTTP Request,200,OK,Thread Group 1-572,text,true,,1033,126,438,438,http://valentarmo-st0263p1.tk/,4958,0,2718
1567788616523,4942,HTTP Request,200,OK,Thread Group 1-578,text,true,,1033,126,437,437,http://valentarmo-st0263p1.tk/,4942,0,2738
1567788616530,4938,HTTP Request,200,OK,Thread Group 1-836,text,true,,1033,126,436,436,http://valentarmo-st0263p1.tk/,4938,0,2734
1567788616524,4946,HTTP Request,200,OK,Thread Group 1-835,text,true,,1033,126,435,435,http://valentarmo-st0263p1.tk/,4946,0,2747
1567788616528,4943,HTTP Request,200,OK,Thread Group 1-579,text,true,,1033,126,434,434,http://valentarmo-st0263p1.tk/,4943,0,2742
1567788616509,4966,HTTP Request,200,OK,Thread Group 1-833,text,true,,1033,126,433,433,http://valentarmo-st0263p1.tk/,4966,0,2715
