timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567788996387,1875,HTTP Request,200,OK,Thread Group 1-339,text,true,,1021,117,712,712,http://valentarmo.tk/,1875,0,852
1567788996394,1870,HTTP Request,200,OK,Thread Group 1-330,text,true,,1021,117,710,710,http://valentarmo.tk/,1870,0,845
1567788996187,2077,HTTP Request,200,OK,Thread Group 1-54,text,true,,1021,117,710,710,http://valentarmo.tk/,2077,0,1062
1567788996225,2039,HTTP Request,200,OK,Thread Group 1-86,text,true,,1021,117,710,710,http://valentarmo.tk/,2039,0,1019
1567788996237,2028,HTTP Request,200,OK,Thread Group 1-26,text,true,,1021,117,707,707,http://valentarmo.tk/,2028,0,1002
1567788996312,1969,HTTP Request,200,OK,Thread Group 1-117,text,true,,1021,117,706,706,http://valentarmo.tk/,1968,0,928
1567788996220,2062,HTTP Request,200,OK,Thread Group 1-9,text,true,,1021,117,705,705,http://valentarmo.tk/,2061,0,1020
1567788996218,2065,HTTP Request,200,OK,Thread Group 1-76,text,true,,1021,117,704,704,http://valentarmo.tk/,2064,0,1022
1567788996467,1818,HTTP Request,200,OK,Thread Group 1-156,text,true,,1021,117,704,704,http://valentarmo.tk/,1818,0,767
1567788996396,1890,HTTP Request,200,OK,Thread Group 1-329,text,true,,1021,117,704,704,http://valentarmo.tk/,1890,0,843
1567788996238,2049,HTTP Request,200,OK,Thread Group 1-101,text,true,,1021,117,703,703,http://valentarmo.tk/,2049,0,1002
1567788996383,1906,HTTP Request,200,OK,Thread Group 1-345,text,true,,1021,117,702,702,http://valentarmo.tk/,1906,0,855
1567788996222,2067,HTTP Request,200,OK,Thread Group 1-105,text,true,,1021,117,702,702,http://valentarmo.tk/,2067,0,1025
1567788996846,1444,HTTP Request,200,OK,Thread Group 1-361,text,true,,1021,117,700,700,http://valentarmo.tk/,1444,0,260
1567788996927,1363,HTTP Request,200,OK,Thread Group 1-604,text,true,,1021,117,699,699,http://valentarmo.tk/,1363,0,179
